water_obs_id,site_id,site_name,water_section_id,water_section_name,obs_date,year,water_level_mean_annual_m_abs,water_level_max_annual_m_abs,source_file,source_sheet,source_row,is_missing,missing_reason,qc_flag,qc_note
suvodskaya_lower_section_2002_22,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2002,14.825000000000001,15.3,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,22,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2003_23,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2003,14.89,15.370000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,23,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2004_24,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2004,14.805,15.32,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,24,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2005_25,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2005,14.93,15.77,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,25,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2006_26,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2006,14.81,15.5,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,26,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2007_27,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2007,14.79,15.41,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,27,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2008_28,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2008,14.73,15.690000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,28,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2009_29,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2009,14.705,15.45,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,29,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2010_30,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2010,14.365,15.600000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,30,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2011_31,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2011,14.405000000000001,15.49,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,31,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2012_32,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2012,14.625,15.52,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,32,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2013_33,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2013,14.755,15.370000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,33,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2014_34,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2014,14.52,15.45,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,34,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2015_35,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2015,14.55,15.18,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,35,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2016_36,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2016,14.785,15.600000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,36,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2017_37,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2017,14.78,15.45,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,37,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
suvodskaya_lower_section_2018_38,suvodskaya,Суводская,lower_section,Нижний участок (озерный),,2018,14.64,15.2,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,38,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1986_6,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1986,14.350000000000001,15.34,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,6,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1987_7,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1987,14.45,15.379999999999999,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,7,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1988_8,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1988,14.605,15.59,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,8,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1989_9,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1989,14.335,15.23,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,9,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1990_10,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1990,14.795,15.31,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,10,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1991_11,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1991,14.719999999999999,16.04,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,11,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1992_12,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1992,14.719999999999999,15.21,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,12,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1993_13,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1993,14.635000000000002,15.219999999999999,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,13,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1994_14,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1994,14.655000000000001,15.34,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,14,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1995_15,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1995,14.75,15.58,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,15,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1996_16,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1996,14.524999999999999,15.280000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,16,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1997_17,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1997,14.685,15.5,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,17,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1998_18,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1998,14.68,15.39,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,18,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_1999_19,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,1999,14.655,15.25,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,19,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2000_20,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2000,14.75,15.31,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,20,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2001_21,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2001,14.895,15.600000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,21,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2002_22,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2002,14.825000000000001,15.3,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,22,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2003_23,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2003,14.89,15.370000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,23,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2004_24,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2004,14.805,15.32,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,24,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2005_25,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2005,14.93,15.77,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,25,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2006_26,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2006,14.81,15.5,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,26,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2007_27,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2007,14.79,15.41,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,27,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2008_28,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2008,14.73,15.690000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,28,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2009_29,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2009,14.705,15.45,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,29,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2010_30,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2010,14.365,15.600000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,30,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2011_31,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2011,14.405000000000001,15.49,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,31,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2012_32,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2012,14.625,15.52,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,32,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2013_33,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2013,14.755,15.370000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,33,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2014_34,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2014,14.52,15.45,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,34,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2015_35,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2015,14.55,15.18,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,35,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2016_36,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2016,14.785,15.600000000000001,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,36,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2017_37,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2017,14.78,15.45,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,37,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
urakov_bugor_lower_section_2018_38,urakov_bugor,Ураков Бугор,lower_section,Нижний участок (озерный),,2018,14.64,15.2,data/raw/Уровни ВДХР 1986-2018.xlsx,Данные по участкам,38,False,,YEAR_ONLY_SOURCE;SHARED_LOWER_SECTION_CONTEXT,The source workbook provides annual values by year only; no full observation date is available. The same lower-section annual series is repeated across shoreline sites as shared hydrological context for interval joins.
