interval_id,site_id,profile_id,date_start,date_end,days_between,years_between,brow_pos_start_m,brow_pos_end_m,retreat_m,retreat_rate_m_per_year,retreat_abs_m,retreat_rate_abs_m_per_year,n_raw_points_used,calc_method,qc_flag,qc_note,site_name,shore_type,shore_orientation_text,shore_orientation_deg,exposure_sectors_text,lithology_text,lithology_class,notes,source_file,source_sheet,profile_num,profile_name,sheet_name_raw,start_date,end_date,n_observations,source_file_profile,in_project_scope,scope_status,scope_note,n_wind_obs,mean_wind_speed_ms,max_wind_speed_ms,coverage_wind,n_water_obs,mean_level,max_level,min_level,range_level,coverage_water,water_variable_is_ambiguous,qc_flag_analysis,qc_note_analysis
burty_profile_3_2017-06-20_2019-10-08,burty,burty_profile_3,2017-06-20,2019-10-08,840,2.299794661190965,43.54,43.3,-0.240000000000002,-0.1043571428571437,0.240000000000002,0.1043571428571437,2,mean_brow_position_pn_by_date_then_difference,SOURCE_QC_PRESENT,,Бурты,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Бурты,1987-06-30,2023-08-15,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.71,14.78,14.64,0.1399999999999988,0.6666666666666666,True,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER;AMBIGUOUS_WATER_VARIABLE,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.67, below the 0.8 threshold. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
burty_profile_3_2019-10-08_2020-08-18,burty,burty_profile_3,2019-10-08,2020-08-18,315,0.8624229979466119,43.3,43.46,0.1600000000000037,0.1855238095238138,0.1600000000000037,0.1855238095238138,2,mean_brow_position_pn_by_date_then_difference,SOURCE_QC_PRESENT,,Бурты,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Бурты,1987-06-30,2023-08-15,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
burty_profile_3_2020-08-18_2022-08-04,burty,burty_profile_3,2020-08-18,2022-08-04,716,1.9603011635865848,43.46,43.42,-0.0399999999999991,-0.0204050279329604,0.0399999999999991,0.0204050279329604,2,mean_brow_position_pn_by_date_then_difference,,,Бурты,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Бурты,1987-06-30,2023-08-15,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,14.0,,,0.009762900976290097,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"Wind coverage is 0.01, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.00, below the 0.8 threshold."
burty_profile_3_2022-08-04_2023-08-15,burty,burty_profile_3,2022-08-04,2023-08-15,376,1.0294318959616702,43.42,43.1,-0.3200000000000003,-0.3108510638297875,0.3200000000000003,0.3108510638297875,2,mean_brow_position_pn_by_date_then_difference,,,Бурты,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Бурты,1987-06-30,2023-08-15,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
molchanovka_profile_57_1958-09-30_1960-10-22,molchanovka,molchanovka_profile_57,1958-09-30,1960-10-22,753,2.0616016427104724,139.8,135.1,-4.700000000000017,-2.279780876494032,4.700000000000017,2.279780876494032,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
molchanovka_profile_57_1960-10-22_1965-07-29,molchanovka,molchanovka_profile_57,1960-10-22,1965-07-29,1741,4.766598220396989,135.1,110.0,-25.099999999999994,-5.265809879379665,25.099999999999994,5.265809879379665,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
molchanovka_profile_57_1965-07-29_1970-07-17,molchanovka,molchanovka_profile_57,1965-07-29,1970-07-17,1814,4.966461327857632,110.0,92.74,-17.260000000000005,-3.4753114663726583,17.260000000000005,3.4753114663726583,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
molchanovka_profile_57_1970-07-17_1974-07-16,molchanovka,molchanovka_profile_57,1970-07-17,1974-07-16,1460,3.997262149212868,92.74,86.0,-6.739999999999995,-1.6861541095890398,6.739999999999995,1.6861541095890398,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
molchanovka_profile_57_1974-07-16_1980-11-27,molchanovka,molchanovka_profile_57,1974-07-16,1980-11-27,2326,6.368240930869268,86.0,81.80000000000001,-4.199999999999989,-0.6595227858985364,4.199999999999989,0.6595227858985364,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
molchanovka_profile_57_1980-11-27_1986-10-27,molchanovka,molchanovka_profile_57,1980-11-27,1986-10-27,2160,5.9137577002053385,81.80000000000001,73.2,-8.600000000000009,-1.4542361111111126,8.600000000000009,1.4542361111111126,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,1,14.35,14.35,14.35,0.0,0.14285714285714285,True,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER;AMBIGUOUS_WATER_VARIABLE,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.14, below the 0.8 threshold. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
molchanovka_profile_57_1986-10-27_1989-05-21,molchanovka,molchanovka_profile_57,1986-10-27,1989-05-21,937,2.565366187542779,73.2,71.65,-1.5499999999999972,-0.604202241195303,1.5499999999999972,0.604202241195303,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,4,14.435,14.605,14.335,0.2699999999999996,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
molchanovka_profile_57_1989-05-21_1994-10-24,molchanovka,molchanovka_profile_57,1989-05-21,1994-10-24,1982,5.426420260095825,71.65,68.29,-3.3599999999999994,-0.6191927346115034,3.3599999999999994,0.6191927346115034,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,6,14.643333333333333,14.795,14.335,0.4599999999999991,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
molchanovka_profile_57_1994-10-24_2003-07-23,molchanovka,molchanovka_profile_57,1994-10-24,2003-07-23,3194,8.744695414099931,68.29,66.36,-1.9300000000000068,-0.2207052285535386,1.9300000000000068,0.2207052285535386,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,10,14.731,14.895,14.525,0.3699999999999992,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
molchanovka_profile_57_2003-07-23_2004-07-27,molchanovka,molchanovka_profile_57,2003-07-23,2004-07-27,370,1.0130047912388775,66.36,66.01,-0.3499999999999943,-0.3455067567567511,0.3499999999999943,0.3455067567567511,2,mean_brow_position_pn_by_date_then_difference,,,Молчановка,Берег острова,Северо-запад,315.0,"СВ, С, СЗ, З","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,57.0,ПРОФИЛЬ № 57,Молчановка,1958-09-30,2022-08-03,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map as Молчановский and matched to site Молчановка.,0.0,,,0.0,2,14.8475,14.89,14.805,0.08500000000000085,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
